year,month,state,rto,vehicle_category,fuel,value,unit,note
2023,September,Sikkim,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,8,value in Absolute Number,
2023,September,Sikkim,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,6,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PETROL/HYBRID,2,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,HEAVY GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),4,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),41,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,20,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),441,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,2106,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),102,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,40,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),4,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),480,value in Absolute Number,
2023,September,Tamil Nadu,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),5177,value in Absolute Number,
2023,September,Tripura,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,September,Tripura,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2023,September,Tripura,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,8,value in Absolute Number,
2023,September,Tripura,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),517,value in Absolute Number,
2023,September,Tripura,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),17,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),16,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,10,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),516,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,2004,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),15,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,9,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),22636,value in Absolute Number,
2023,September,Uttar Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),3176,value in Absolute Number,
2023,September,Uttarakhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2023,September,Uttarakhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),30,value in Absolute Number,
2023,September,Uttarakhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,211,value in Absolute Number,
2023,September,Uttarakhand,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,64,value in Absolute Number,
2023,September,Uttarakhand,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),956,value in Absolute Number,
2023,September,Uttarakhand,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),262,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),25,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,6,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),156,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,619,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),62,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,19,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),822,value in Absolute Number,
2023,September,West Bengal,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),489,value in Absolute Number,
2023,August,Andaman and Nicobar Islands,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2023,August,Andaman and Nicobar Islands,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,11,value in Absolute Number,
2023,August,Andaman and Nicobar Islands,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,8,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,HEAVY GOODS VEHICLE,ELECTRIC(BOV),2,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),17,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),104,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,723,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,41,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),14,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),282,value in Absolute Number,
2023,August,Andhra Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),1568,value in Absolute Number,
2023,August,Arunachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),4,value in Absolute Number,
2023,August,Arunachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,84,value in Absolute Number,
2023,August,Arunachal Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,4,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),2,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),15,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,590,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),12,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,24,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),5422,value in Absolute Number,
2023,August,Assam,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),147,value in Absolute Number,
2023,August,Bihar,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2023,August,Bihar,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),53,value in Absolute Number,
2023,August,Bihar,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,334,value in Absolute Number,
2023,August,Bihar,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Bihar,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2023,August,Bihar,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),7037,value in Absolute Number,
2023,August,Bihar,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),713,value in Absolute Number,
2023,August,Chandigarh,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PETROL/HYBRID,2,value in Absolute Number,
2023,August,Chandigarh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Chandigarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,5,value in Absolute Number,
2023,August,Chandigarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),88,value in Absolute Number,
2023,August,Chandigarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,373,value in Absolute Number,
2023,August,Chandigarh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),314,value in Absolute Number,
2023,August,Chandigarh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),124,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),2,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),147,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,624,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,7,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1068,value in Absolute Number,
2023,August,Chhattisgarh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),2110,value in Absolute Number,
2023,August,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,2,value in Absolute Number,
2023,August,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,36,value in Absolute Number,
2023,August,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),2,value in Absolute Number,
2023,August,Dadra and Nagar Haveli and Daman and Diu,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),6,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PETROL/HYBRID,1,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),88,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),27,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),416,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1862,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),33,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),2249,value in Absolute Number,
2023,August,Delhi,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),2123,value in Absolute Number,
2023,August,Goa,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),12,value in Absolute Number,
2023,August,Goa,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),98,value in Absolute Number,
2023,August,Goa,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,157,value in Absolute Number,
2023,August,Goa,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,79,value in Absolute Number,
2023,August,Goa,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),5,value in Absolute Number,
2023,August,Goa,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),694,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),ELECTRIC(BOV),2,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PETROL/HYBRID,3,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),25,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),12,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,18,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),503,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1451,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),9,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,19,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),323,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,TWO WHEELER (INVALID CARRIAGE),ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Gujarat,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),5755,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PETROL/HYBRID,1,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,HEAVY GOODS VEHICLE,ELECTRIC(BOV),7,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),14,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,6,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),139,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,2020,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),50,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,76,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1861,value in Absolute Number,
2023,August,Haryana,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),399,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,3,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),10,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,236,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,93,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Himachal Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),64,value in Absolute Number,
2023,August,Jammu and Kashmir,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2023,August,Jammu and Kashmir,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),16,value in Absolute Number,
2023,August,Jammu and Kashmir,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,162,value in Absolute Number,
2023,August,Jammu and Kashmir,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,35,value in Absolute Number,
2023,August,Jammu and Kashmir,All Vahan Running Office,MEDIUM PASSENGER VEHICLE,ELECTRIC(BOV),22,value in Absolute Number,
2023,August,Jammu and Kashmir,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),822,value in Absolute Number,
2023,August,Jammu and Kashmir,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),98,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,3,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),45,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,370,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),8,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,4,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1147,value in Absolute Number,
2023,August,Jharkhand,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),456,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,HEAVY GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),26,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,10,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),895,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,2795,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),315,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,89,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),371,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,TWO WHEELER (INVALID CARRIAGE),ELECTRIC(BOV),1,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),9683,value in Absolute Number,
2023,August,Karnataka,All Vahan Running Office,TWO WHEELER(T),ELECTRIC(BOV),130,value in Absolute Number,
2023,August,Kerala,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),57,value in Absolute Number,
2023,August,Kerala,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),13,value in Absolute Number,
